frame,renderedFrame,stopwatchTicks,intervalSeconds,tick,simulationSeconds,paused,casting,areaCasts
3160,3160,680149415,0.0085557,410,27.333334758877754,False,False,2
3161,3161,680212397,0.0062982,410,27.333334758877754,False,False,2
3162,3162,680303853,0.0091456,411,27.400001429021358,False,False,2
3163,3163,680392563,0.008871,411,27.400001429021358,False,False,2
3164,3164,680481707,0.0089144,411,27.400001429021358,False,False,2
3165,3165,680571733,0.0090026,411,27.400001429021358,False,False,2
3166,3166,680633593,0.006186,412,27.466668099164963,False,False,2
3167,3167,680726591,0.0092998,412,27.466668099164963,False,False,2
3168,3168,680813271,0.008668,412,27.466668099164963,False,False,2
3169,3169,680884353,0.0071082,412,27.466668099164963,False,False,2
3170,3170,680974235,0.0089882,413,27.533334769308567,False,False,2
3171,3171,681065281,0.0091046,413,27.533334769308567,False,False,2
3172,3172,681127717,0.0062436,413,27.533334769308567,False,False,2
3173,3173,681226627,0.009891,413,27.533334769308567,False,False,2
3174,3174,681296757,0.007013,414,27.600001439452171,False,False,2
3175,3175,681397941,0.0101184,414,27.600001439452171,False,False,2
3176,3176,681487276,0.0089335,414,27.600001439452171,False,False,2
3177,3177,681550239,0.0062963,414,27.600001439452171,False,False,2
3178,3178,681639237,0.0088998,415,27.666668109595776,False,False,2
3179,3179,681723747,0.008451,415,27.666668109595776,False,False,2
3180,3180,681814375,0.0090628,415,27.666668109595776,False,False,2
3181,3181,681898449,0.0084074,415,27.666668109595776,False,False,2
3182,3182,681964676,0.0066227,416,27.73333477973938,False,False,2
3183,3183,682052151,0.0087475,416,27.73333477973938,False,False,2
3184,3184,682144115,0.0091964,416,27.73333477973938,False,False,2
3185,3185,682226131,0.0082016,416,27.73333477973938,False,False,2
3186,3186,682298800,0.0072669,417,27.800001449882984,False,False,2
3187,3187,682381914,0.0083114,417,27.800001449882984,False,False,2
3188,3188,682475613,0.0093699,417,27.800001449882984,False,False,2
3189,3189,682560037,0.0084424,417,27.800001449882984,False,False,2
3190,3190,682628781,0.0068744,417,27.800001449882984,False,False,2
3191,3191,682740077,0.0111296,418,27.866668120026588,False,False,2
3192,3192,682801304,0.0061227,418,27.866668120026588,False,False,2
3193,3193,682883562,0.0082258,418,27.866668120026588,False,False,2
3194,3194,682964050,0.0080488,419,27.933334790170193,False,False,2
3195,3195,683051388,0.0087338,419,27.933334790170193,False,False,2
3196,3196,683142173,0.0090785,419,27.933334790170193,False,False,2
3197,3197,683216212,0.0074039,419,27.933334790170193,False,False,2
3198,3198,683307044,0.0090832,420,28.000001460313797,False,False,2
3199,3199,683399861,0.0092817,420,28.000001460313797,False,False,2
3200,3200,683465017,0.0065156,420,28.000001460313797,False,False,2
3201,3201,683552091,0.0087074,420,28.000001460313797,False,False,2
3202,3202,683645101,0.009301,421,28.0666681304574,False,False,2
3203,3203,683738925,0.0093824,421,28.0666681304574,False,False,2
3204,3204,683805879,0.0066954,421,28.0666681304574,False,False,2
3205,3205,683890084,0.0084205,421,28.0666681304574,False,False,2
3206,3206,683992207,0.0102123,422,28.133334800601006,False,False,2
3207,3207,684058807,0.00666,422,28.133334800601006,False,False,2
3208,3208,684146397,0.008759,422,28.133334800601006,False,False,2
3209,3209,684217094,0.0070697,422,28.133334800601006,False,False,2
3210,3210,684316049,0.0098955,423,28.20000147074461,False,False,2
3211,3211,684390916,0.0074867,423,28.20000147074461,False,False,2
3212,3212,684480203,0.0089287,423,28.20000147074461,False,False,2
3213,3213,684552938,0.0072735,423,28.20000147074461,False,False,2
3214,3214,684644235,0.0091297,424,28.266668140888214,False,False,2
3215,3215,684719032,0.0074797,424,28.266668140888214,False,False,2
3216,3216,684808148,0.0089116,424,28.266668140888214,False,False,2
3217,3217,684912961,0.0104813,424,28.266668140888214,False,False,2
3218,3218,684952050,0.0039089,424,28.266668140888214,False,False,2
3219,3219,685072188,0.0120138,425,28.333334811031818,False,False,2
3220,3220,685141046,0.0068858,425,28.333334811031818,False,False,2
3221,3221,685214345,0.0073299,425,28.333334811031818,False,False,2
3222,3222,685298527,0.0084182,426,28.400001481175423,False,False,2
3223,3223,685398482,0.0099955,426,28.400001481175423,False,False,2
3224,3224,685480453,0.0081971,426,28.400001481175423,False,False,2
3225,3225,685566982,0.0086529,426,28.400001481175423,False,False,2
3226,3226,685654913,0.0087931,427,28.466668151319027,False,False,2
3227,3227,685719804,0.0064891,427,28.466668151319027,False,False,2
3228,3228,685802961,0.0083157,427,28.466668151319027,False,False,2
3229,3229,685888769,0.0085808,427,28.466668151319027,False,False,2
3230,3230,685982408,0.0093639,428,28.533334821462631,False,False,2
3231,3231,686046384,0.0063976,428,28.533334821462631,False,False,2
3232,3232,686132591,0.0086207,428,28.533334821462631,False,False,2
3233,3233,686214305,0.0081714,428,28.533334821462631,False,False,2
3234,3234,686302258,0.0087953,429,28.600001491606236,False,False,2
3235,3235,686384940,0.0082682,429,28.600001491606236,False,False,2
3236,3236,686474171,0.0089231,429,28.600001491606236,False,False,2
3237,3237,686554273,0.0080102,429,28.600001491606236,False,False,2
3238,3238,686646660,0.0092387,430,28.66666816174984,False,False,2
3239,3239,686727382,0.0080722,430,28.66666816174984,False,False,2
3240,3240,686803398,0.0076016,430,28.66666816174984,False,False,2
3241,3241,686875581,0.0072183,430,28.66666816174984,False,False,2
3242,3242,686958643,0.0083062,430,28.66666816174984,False,False,2
3243,3243,687077875,0.0119232,431,28.733334831893444,False,False,2
3244,3244,687126729,0.0048854,431,28.733334831893444,False,False,2
3245,3245,687245164,0.0118435,431,28.733334831893444,False,False,2
3246,3246,687288143,0.0042979,431,28.733334831893444,False,False,2
3247,3247,687406762,0.0118619,432,28.800001502037048,False,False,2
3248,3248,687484757,0.0077995,432,28.800001502037048,False,False,2
3249,3249,687565546,0.0080789,432,28.800001502037048,False,False,2
3250,3250,687643212,0.0077666,433,28.866668172180653,False,False,2
3251,3251,687839248,0.0196036,433,28.866668172180653,False,False,2
3252,3252,687887950,0.0048702,433,28.866668172180653,False,False,2
3253,3253,687952940,0.006499,433,28.866668172180653,False,False,2
3254,3254,688038851,0.0085911,434,28.933334842324257,False,False,2
3255,3255,688123348,0.0084497,434,28.933334842324257,False,False,2
3256,3256,688208341,0.0084993,434,28.933334842324257,False,False,2
3257,3257,688304181,0.009584,435,29.000001512467861,False,False,2
3258,3258,688378243,0.0074062,435,29.000001512467861,False,False,2
3259,3259,688461222,0.0082979,435,29.000001512467861,False,False,2
3260,3260,688551873,0.0090651,435,29.000001512467861,False,False,2
3261,3261,688636391,0.0084518,436,29.066668182611465,False,False,2
3262,3262,688708014,0.0071623,436,29.066668182611465,False,False,2
3263,3263,688795090,0.0087076,436,29.066668182611465,False,False,2
3264,3264,688886360,0.009127,436,29.066668182611465,False,False,2
3265,3265,688974967,0.0088607,437,29.13333485275507,False,False,2
3266,3266,689024491,0.0049524,437,29.13333485275507,False,False,2
3267,3267,689134839,0.0110348,437,29.13333485275507,False,False,2
3268,3268,689203480,0.0068641,437,29.13333485275507,False,False,2
3269,3269,689287857,0.0084377,437,29.13333485275507,False,False,2
3270,3270,689374476,0.0086619,438,29.200001522898674,False,False,2
3271,3271,689462831,0.0088355,438,29.200001522898674,False,False,2
3272,3272,689533868,0.0071037,438,29.200001522898674,False,False,2
3273,3273,689640094,0.0106226,439,29.266668193042278,False,False,2
3274,3274,689701115,0.0061021,439,29.266668193042278,False,False,2
3275,3275,689789131,0.0088016,439,29.266668193042278,False,False,2
3276,3276,689872511,0.008338,439,29.266668193042278,False,False,2
3277,3277,689973601,0.010109,440,29.333334863185883,False,False,2
3278,3278,690037557,0.0063956,440,29.333334863185883,False,False,2
3279,3279,690125826,0.0088269,440,29.333334863185883,False,False,2
3280,3280,690207656,0.008183,440,29.333334863185883,False,False,2
3281,3281,690295712,0.0088056,440,29.333334863185883,False,False,2
3282,3282,690379844,0.0084132,441,29.400001533329487,False,False,2
3283,3283,690455954,0.007611,441,29.400001533329487,False,False,2
3284,3284,690551754,0.00958,441,29.400001533329487,False,False,2
3285,3285,690619216,0.0067462,441,29.400001533329487,False,False,2
3286,3286,690705077,0.0085861,442,29.466668203473091,False,False,2
3287,3287,690799912,0.0094835,442,29.466668203473091,False,False,2
3288,3288,690887137,0.0087225,442,29.466668203473091,False,False,2
3289,3289,690956236,0.0069099,442,29.466668203473091,False,False,2
3290,3290,691043320,0.0087084,443,29.533334873616695,False,False,2
3291,3291,691132629,0.0089309,443,29.533334873616695,False,False,2
3292,3292,691200280,0.0067651,443,29.533334873616695,False,False,2
3293,3293,691293924,0.0093644,443,29.533334873616695,False,False,2
3294,3294,691391651,0.0097727,444,29.6000015437603,False,False,2
3295,3295,691459598,0.0067947,444,29.6000015437603,False,False,2
3296,3296,691542420,0.0082822,444,29.6000015437603,False,False,2
3297,3297,691630620,0.00882,445,29.666668213903904,False,False,2
3298,3298,691717288,0.0086668,445,29.666668213903904,False,False,2
3299,3299,691784316,0.0067028,445,29.666668213903904,False,False,2
3300,3300,691894464,0.0110148,445,29.666668213903904,False,False,2
3301,3301,691962110,0.0067646,445,29.666668213903904,False,False,2
3302,3302,692046139,0.0084029,446,29.733334884047508,False,False,2
3303,3303,692121804,0.0075665,446,29.733334884047508,False,False,2
3304,3304,692241045,0.0119241,446,29.733334884047508,False,False,2
3305,3305,692289973,0.0048928,446,29.733334884047508,False,False,2
3306,3306,692400518,0.0110545,447,29.800001554191113,False,False,2
3307,3307,692447861,0.0047343,447,29.800001554191113,False,False,2
3308,3308,692543171,0.009531,447,29.800001554191113,False,False,2
3309,3309,692626902,0.0083731,447,29.800001554191113,False,False,2
3310,3310,692717835,0.0090933,448,29.866668224334717,False,False,2
3311,3311,692802771,0.0084936,448,29.866668224334717,False,False,2
3312,3312,692872131,0.006936,448,29.866668224334717,False,False,2
3313,3313,692954947,0.0082816,448,29.866668224334717,False,False,2
3314,3314,693047338,0.0092391,449,29.933334894478321,False,False,2
3315,3315,693131378,0.008404,449,29.933334894478321,False,False,2
3316,3316,693205022,0.0073644,449,29.933334894478321,False,False,2
3317,3317,693291127,0.0086105,449,29.933334894478321,False,False,2
3318,3318,693373878,0.0082751,450,30.000001564621925,False,False,2
3319,3319,693460848,0.008697,450,30.000001564621925,False,False,2
3320,3320,693552412,0.0091564,450,30.000001564621925,False,False,2
3321,3321,693639269,0.0086857,451,30.06666823476553,False,False,2
3322,3322,693707372,0.0068103,451,30.06666823476553,False,False,2
3323,3323,693802294,0.0094922,451,30.06666823476553,False,False,2
3324,3324,693873772,0.0071478,451,30.06666823476553,False,False,2
3325,3325,693973254,0.0099482,452,30.133334904909134,False,False,2
3326,3326,694043337,0.0070083,452,30.133334904909134,False,False,2
3327,3327,694143310,0.0099973,452,30.133334904909134,False,False,2
3328,3328,694188147,0.0044837,452,30.133334904909134,False,False,2
3329,3329,694287501,0.0099354,452,30.133334904909134,False,False,2
3330,3330,694370705,0.0083204,453,30.200001575052738,False,False,2
3331,3331,694466565,0.009586,453,30.200001575052738,False,False,2
3332,3332,694551991,0.0085426,453,30.200001575052738,False,False,2
3333,3333,694628313,0.0076322,453,30.200001575052738,False,False,2
3334,3334,694711243,0.008293,454,30.266668245196342,False,False,2
3335,3335,694784366,0.0073123,454,30.266668245196342,False,False,2
3336,3336,694869717,0.0085351,454,30.266668245196342,False,False,2
3337,3337,694961888,0.0092171,454,30.266668245196342,False,False,2
3338,3338,695048404,0.0086516,455,30.333334915339947,False,False,2
3339,3339,695116151,0.0067747,455,30.333334915339947,False,False,2
3340,3340,695222713,0.0106562,455,30.333334915339947,False,False,2
3341,3341,695288335,0.0065622,455,30.333334915339947,False,False,2
3342,3342,695381944,0.0093609,456,30.400001585483551,False,False,2
3343,3343,695460085,0.0078141,456,30.400001585483551,False,False,2
3344,3344,695534927,0.0074842,456,30.400001585483551,False,False,2
3345,3345,695615367,0.008044,456,30.400001585483551,False,False,2
3346,3346,695702808,0.0087441,457,30.466668255627155,False,False,2
3347,3347,695791898,0.008909,457,30.466668255627155,False,False,2
3348,3348,695876898,0.0085,457,30.466668255627155,False,False,2
3349,3349,695963860,0.0086962,458,30.53333492577076,False,False,2
3350,3350,696050619,0.0086759,458,30.53333492577076,False,False,2
3351,3351,696117937,0.0067318,458,30.53333492577076,False,False,2
3352,3352,696203962,0.0086025,458,30.53333492577076,False,False,2
3353,3353,696294458,0.0090496,458,30.53333492577076,False,False,2
3354,3354,696384371,0.0089913,459,30.600001595914364,False,False,2
3355,3355,696450346,0.0065975,459,30.600001595914364,False,False,2
3356,3356,696536590,0.0086244,459,30.600001595914364,False,False,2
3357,3357,696627560,0.009097,459,30.600001595914364,False,False,2
3358,3358,696707011,0.0079451,460,30.666668266057968,False,False,2
3359,3359,696784463,0.0077452,460,30.666668266057968,False,False,2
3360,3360,696895235,0.0110772,460,30.666668266057968,False,False,2
3361,3361,696944934,0.0049699,460,30.666668266057968,False,False,2
3362,3362,697052752,0.0107818,461,30.733334936201572,False,False,2
3363,3363,697129564,0.0076812,461,30.733334936201572,False,False,2
3364,3364,697211800,0.0082236,461,30.733334936201572,False,False,2
3365,3365,697292164,0.0080364,461,30.733334936201572,False,False,2
3366,3366,697380424,0.008826,462,30.800001606345177,False,False,2
3367,3367,697457209,0.0076785,462,30.800001606345177,False,False,2
3368,3368,697545650,0.0088441,462,30.800001606345177,False,False,2
3369,3369,697620465,0.0074815,462,30.800001606345177,False,False,2
3370,3370,697702034,0.0081569,463,30.866668276488781,False,False,2
3371,3371,697805038,0.0103004,463,30.866668276488781,False,False,2
3372,3372,697871918,0.006688,463,30.866668276488781,False,False,2
3373,3373,697961983,0.0090065,463,30.866668276488781,False,False,2
3374,3374,698046443,0.008446,464,30.933334946632385,False,False,2
3375,3375,698134505,0.0088062,464,30.933334946632385,False,False,2
3376,3376,698200070,0.0065565,464,30.933334946632385,False,False,2
3377,3377,698287817,0.0087747,464,30.933334946632385,False,False,2
3378,3378,698379572,0.0091755,465,31.00000161677599,False,False,2
3379,3379,698483313,0.0103741,465,31.00000161677599,False,False,2
3380,3380,698525203,0.004189,465,31.00000161677599,False,False,2
3381,3381,698618436,0.0093233,465,31.00000161677599,False,False,2
3382,3382,698708057,0.0089621,466,31.066668286919594,False,False,2
3383,3383,698804220,0.0096163,466,31.066668286919594,False,False,2
3384,3384,698869985,0.0065765,466,31.066668286919594,False,False,2
3385,3385,698969829,0.0099844,467,31.133334957063198,False,False,2
3386,3386,699035255,0.0065426,467,31.133334957063198,False,False,2
3387,3387,699134639,0.0099384,467,31.133334957063198,False,False,2
3388,3388,699219273,0.0084634,467,31.133334957063198,False,False,2
3389,3389,699298130,0.0078857,467,31.133334957063198,False,False,2
3390,3390,699366937,0.0068807,468,31.200001627206802,False,False,2
3391,3391,699463548,0.0096611,468,31.200001627206802,False,False,2
3392,3392,699552570,0.0089022,468,31.200001627206802,False,False,2
3393,3393,699618036,0.0065466,468,31.200001627206802,False,False,2
3394,3394,699707355,0.0089319,469,31.266668297350407,False,False,2
3395,3395,699801295,0.009394,469,31.266668297350407,False,False,2
3396,3396,699879611,0.0078316,469,31.266668297350407,False,False,2
3397,3397,699964861,0.008525,470,31.333334967494011,False,False,2
3398,3398,700038303,0.0073442,470,31.333334967494011,False,False,2
3399,3399,700124963,0.008666,470,31.333334967494011,False,False,2
3400,3400,700216350,0.0091387,470,31.333334967494011,False,False,2
3401,3401,700304638,0.0088288,471,31.400001637637615,False,False,2
3402,3402,700376308,0.007167,471,31.400001637637615,False,False,2
3403,3403,700462983,0.0086675,471,31.400001637637615,False,False,2
3404,3404,700550614,0.0087631,471,31.400001637637615,False,False,2
3405,3405,700639089,0.0088475,472,31.466668307781219,False,False,2
3406,3406,700707053,0.0067964,472,31.466668307781219,False,False,2
3407,3407,700797415,0.0090362,472,31.466668307781219,False,False,2
3408,3408,700883733,0.0086318,472,31.466668307781219,False,False,2
3409,3409,700979070,0.0095337,473,31.533334977924824,False,False,2
3410,3410,701043630,0.006456,473,31.533334977924824,False,False,2
3411,3411,701136482,0.0092852,473,31.533334977924824,False,False,2
3412,3412,701199975,0.0063493,473,31.533334977924824,False,False,2
3413,3413,701291672,0.0091697,473,31.533334977924824,False,False,2
3414,3414,701376793,0.0085121,474,31.600001648068428,False,False,2
3415,3415,701459972,0.0083179,474,31.600001648068428,False,False,2
3416,3416,701546406,0.0086434,474,31.600001648068428,False,False,2
3417,3417,701641088,0.0094682,475,31.666668318212032,False,False,2
3418,3418,701708073,0.0066985,475,31.666668318212032,False,False,2
3419,3419,701796790,0.0088717,475,31.666668318212032,False,False,2
3420,3420,701879812,0.0083022,475,31.666668318212032,False,False,2
3421,3421,701973123,0.0093311,476,31.733334988355637,False,False,2
3422,3422,702036541,0.0063418,476,31.733334988355637,False,False,2
3423,3423,702125196,0.0088655,476,31.733334988355637,False,False,2
3424,3424,702210129,0.0084933,476,31.733334988355637,False,False,2
3425,3425,702298135,0.0088006,477,31.800001658499241,False,False,2
3426,3426,702388639,0.0090504,477,31.800001658499241,False,False,2
3427,3427,702457423,0.0068784,477,31.800001658499241,False,False,2
3428,3428,702541594,0.0084171,477,31.800001658499241,False,False,2
3429,3429,702627999,0.0086405,477,31.800001658499241,False,False,2
3430,3430,702709441,0.0081442,478,31.866668328642845,False,False,2
3431,3431,702805745,0.0096304,478,31.866668328642845,False,False,2
3432,3432,702870860,0.0065115,478,31.866668328642845,False,False,2
3433,3433,702958085,0.0087225,478,31.866668328642845,False,False,2
3434,3434,703039894,0.0081809,479,31.933334998786449,False,False,2
3435,3435,703134103,0.0094209,479,31.933334998786449,False,False,2
3436,3436,703219964,0.0085861,479,31.933334998786449,False,False,2
3437,3437,703298179,0.0078215,479,31.933334998786449,False,False,2
3438,3438,703383142,0.0084963,480,32.000001668930054,False,False,2
3439,3439,703450868,0.0067726,480,32.000001668930054,False,False,2
3440,3440,703532698,0.008183,480,32.000001668930054,False,False,2
3441,3441,703628630,0.0095932,480,32.000001668930054,False,False,2
3442,3442,703709897,0.0081267,481,32.066668339073658,False,False,2
3443,3443,703801466,0.0091569,481,32.066668339073658,False,False,2
3444,3444,703887047,0.0085581,481,32.066668339073658,False,False,2
3445,3445,703961408,0.0074361,481,32.066668339073658,False,False,2
3446,3446,704051350,0.0089942,482,32.133335009217262,False,False,2
3447,3447,704119111,0.0067761,482,32.133335009217262,False,False,2
3448,3448,704205062,0.0085951,482,32.133335009217262,False,False,2
3449,3449,704295730,0.0090668,482,32.133335009217262,False,False,2
3450,3450,704385519,0.0089789,483,32.200001679360867,False,False,2
3451,3451,704456530,0.0071011,483,32.200001679360867,False,False,2
3452,3452,704552804,0.0096274,483,32.200001679360867,False,False,2
3453,3453,704617394,0.006459,483,32.200001679360867,False,False,2
3454,3454,704705273,0.0087879,484,32.266668349504471,False,False,2
3455,3455,704791066,0.0085793,484,32.266668349504471,False,False,2
3456,3456,704882868,0.0091802,484,32.266668349504471,False,False,2
3457,3457,704967523,0.0084655,485,32.333335019648075,False,False,2
3458,3458,705037515,0.0069992,485,32.333335019648075,False,False,2
3459,3459,705121616,0.0084101,485,32.333335019648075,False,False,2
3460,3460,705211725,0.0090109,485,32.333335019648075,False,False,2
3461,3461,705292891,0.0081166,485,32.333335019648075,False,False,2
3462,3462,705365577,0.0072686,486,32.400001689791679,False,False,2
3463,3463,705451315,0.0085738,486,32.400001689791679,False,False,2
3464,3464,705543117,0.0091802,486,32.400001689791679,False,False,2
3465,3465,705625146,0.0082029,486,32.400001689791679,False,False,2
3466,3466,705717780,0.0092634,487,32.466668359935284,False,False,2
3467,3467,705807283,0.0089503,487,32.466668359935284,False,False,2
3468,3468,705871406,0.0064123,487,32.466668359935284,False,False,2
3469,3469,705955867,0.0084461,487,32.466668359935284,False,False,2
3470,3470,706040068,0.0084201,488,32.533335030078888,False,False,2
3471,3471,706134852,0.0094784,488,32.533335030078888,False,False,2
3472,3472,706217128,0.0082276,488,32.533335030078888,False,False,2
3473,3473,706288599,0.0071471,488,32.533335030078888,False,False,2
3474,3474,706371872,0.0083273,489,32.600001700222492,False,False,2
3475,3475,706464091,0.0092219,489,32.600001700222492,False,False,2
3476,3476,706544593,0.0080502,489,32.600001700222492,False,False,2
3477,3477,706629923,0.008533,489,32.600001700222492,False,False,2
3478,3478,706712695,0.0082772,490,32.6666683703661,False,False,2
3479,3479,706806636,0.0093941,490,32.6666683703661,False,False,2
3480,3480,706866530,0.0059894,490,32.6666683703661,False,False,2
3481,3481,706965600,0.009907,491,32.7333350405097,False,False,2
3482,3482,707050641,0.0085041,491,32.7333350405097,False,False,2
3483,3483,707134746,0.0084105,491,32.7333350405097,False,False,2
3484,3484,707222541,0.0087795,491,32.7333350405097,False,False,2
3485,3485,707285019,0.0062478,491,32.7333350405097,False,False,2
3486,3486,707384140,0.0099121,492,32.800001710653305,False,False,2
3487,3487,707453733,0.0069593,492,32.800001710653305,False,False,2
3488,3488,707546164,0.0092431,492,32.800001710653305,False,False,2
3489,3489,707617568,0.0071404,492,32.800001710653305,False,False,2
3490,3490,707703909,0.0086341,493,32.866668380796909,False,False,2
3491,3491,707787620,0.0083711,493,32.866668380796909,False,False,2
3492,3492,707877826,0.0090206,493,32.866668380796909,False,False,2
3493,3493,707964449,0.0086623,494,32.933335050940514,False,False,2
3494,3494,708053490,0.0089041,494,32.933335050940514,False,False,2
3495,3495,708116178,0.0062688,494,32.933335050940514,False,False,2
3496,3496,708203440,0.0087262,494,32.933335050940514,False,False,2
3497,3497,708288730,0.008529,494,32.933335050940514,False,False,2
3498,3498,708376499,0.0087769,495,33.000001721084118,False,False,2
3499,3499,708462391,0.0085892,495,33.000001721084118,False,False,2
3500,3500,708550289,0.0087898,495,33.000001721084118,False,False,2
3501,3501,708616360,0.0066071,495,33.000001721084118,False,False,2
3502,3502,708704937,0.0088577,496,33.066668391227722,False,False,2
3503,3503,708788339,0.0083402,496,33.066668391227722,False,False,2
3504,3504,708874065,0.0085726,496,33.066668391227722,False,False,2
3505,3505,708964051,0.0089986,497,33.133335061371326,False,False,2
3506,3506,709053024,0.0088973,497,33.133335061371326,False,False,2
3507,3507,709140953,0.0087929,497,33.133335061371326,False,False,2
3508,3508,709205802,0.0064849,497,33.133335061371326,False,False,2
3509,3509,709293098,0.0087296,497,33.133335061371326,False,False,2
3510,3510,709378162,0.0085064,498,33.200001731514931,False,False,2
3511,3511,709462126,0.0083964,498,33.200001731514931,False,False,2
3512,3512,709552767,0.0090641,498,33.200001731514931,False,False,2
3513,3513,709620037,0.006727,498,33.200001731514931,False,False,2
3514,3514,709712724,0.0092687,499,33.266668401658535,False,False,2
3515,3515,709797364,0.008464,499,33.266668401658535,False,False,2
3516,3516,709883609,0.0086245,499,33.266668401658535,False,False,2
3517,3517,709970937,0.0087328,500,33.333335071802139,False,False,2
3518,3518,710033605,0.0062668,500,33.333335071802139,False,False,2
3519,3519,710140553,0.0106948,500,33.333335071802139,False,False,2
3520,3520,710205364,0.0064811,500,33.333335071802139,False,False,2
3521,3521,710295069,0.0089705,500,33.333335071802139,False,False,2
3522,3522,710378572,0.0083503,501,33.400001741945744,False,False,2
3523,3523,710469289,0.0090717,501,33.400001741945744,False,False,2
3524,3524,710550207,0.0080918,501,33.400001741945744,False,False,2
3525,3525,710619511,0.0069304,501,33.400001741945744,False,False,2
3526,3526,710701341,0.008183,502,33.466668412089348,False,False,2
3527,3527,710792136,0.0090795,502,33.466668412089348,False,False,2
3528,3528,710873035,0.0080899,502,33.466668412089348,False,False,2
3529,3529,710960150,0.0087115,502,33.466668412089348,False,False,2
3530,3530,711045113,0.0084963,503,33.533335082232952,False,False,2
3531,3531,711122643,0.007753,503,33.533335082232952,False,False,2
3532,3532,711204288,0.0081645,503,33.533335082232952,False,False,2
3533,3533,711281298,0.007701,503,33.533335082232952,False,False,2
3534,3534,711394080,0.0112782,504,33.600001752376556,False,False,2
3535,3535,711442923,0.0048843,504,33.600001752376556,False,False,2
3536,3536,711543382,0.0100459,504,33.600001752376556,False,False,2
3537,3537,711628106,0.0084724,504,33.600001752376556,False,False,2
3538,3538,711716664,0.0088558,505,33.666668422520161,False,False,2
3539,3539,711801827,0.0085163,505,33.666668422520161,False,False,2
3540,3540,711879681,0.0077854,505,33.666668422520161,False,False,2
3541,3541,711949944,0.0070263,505,33.666668422520161,False,False,2
3542,3542,712038710,0.0088766,506,33.733335092663765,False,False,2
3543,3543,712121729,0.0083019,506,33.733335092663765,False,False,2
3544,3544,712206295,0.0084566,506,33.733335092663765,False,False,2
3545,3545,712294419,0.0088124,506,33.733335092663765,False,False,2
3546,3546,712386221,0.0091802,507,33.800001762807369,False,False,2
3547,3547,712479916,0.0093695,507,33.800001762807369,False,False,2
3548,3548,712543532,0.0063616,507,33.800001762807369,False,False,2
3549,3549,712629453,0.0085921,508,33.866668432950974,False,False,2
3550,3550,712710339,0.0080886,508,33.866668432950974,False,False,2
3551,3551,712796612,0.0086273,508,33.866668432950974,False,False,2
3552,3552,712879005,0.0082393,508,33.866668432950974,False,False,2
3553,3553,712951291,0.0072286,508,33.866668432950974,False,False,2
3554,3554,713035142,0.0083851,509,33.933335103094578,False,False,2
3555,3555,713128999,0.0093857,509,33.933335103094578,False,False,2
3556,3556,713211189,0.008219,509,33.933335103094578,False,False,2
3557,3557,713303023,0.0091834,510,34.000001773238182,False,False,2
3558,3558,713365517,0.0062494,510,34.000001773238182,False,False,2
3559,3559,713460192,0.0094675,510,34.000001773238182,False,False,2
3560,3560,713556474,0.0096282,510,34.000001773238182,False,False,2
3561,3561,713621182,0.0064708,510,34.000001773238182,False,False,2
3562,3562,713707484,0.0086302,511,34.066668443381786,False,False,2
3563,3563,713792699,0.0085215,511,34.066668443381786,False,False,2
3564,3564,713879986,0.0087287,511,34.066668443381786,False,False,2
3565,3565,713963867,0.0083881,512,34.133335113525391,False,False,2
3566,3566,714037594,0.0073727,512,34.133335113525391,False,False,2
3567,3567,714122862,0.0085268,512,34.133335113525391,False,False,2
3568,3568,714202980,0.0080118,512,34.133335113525391,False,False,2
3569,3569,714288913,0.0085933,512,34.133335113525391,False,False,2
3570,3570,714381471,0.0092558,513,34.200001783668995,False,False,2
3571,3571,714472239,0.0090768,513,34.200001783668995,False,False,2
3572,3572,714538062,0.0065823,513,34.200001783668995,False,False,2
3573,3573,714629112,0.009105,513,34.200001783668995,False,False,2
3574,3574,714715538,0.0086426,514,34.2666684538126,False,False,2
3575,3575,714792337,0.0076799,514,34.2666684538126,False,False,2
3576,3576,714882101,0.0089764,514,34.2666684538126,False,False,2
3577,3577,714952830,0.0070729,514,34.2666684538126,False,False,2
3578,3578,715035118,0.0082288,515,34.3333351239562,False,False,2
3579,3579,715130153,0.0095035,515,34.3333351239562,False,False,2
3580,3580,715217340,0.0087187,515,34.3333351239562,False,False,2
3581,3581,715284930,0.006759,515,34.3333351239562,False,False,2
3582,3582,715369809,0.0084879,516,34.400001794099808,False,False,2
3583,3583,715461778,0.0091969,516,34.400001794099808,False,False,2
3584,3584,715548826,0.0087048,516,34.400001794099808,False,False,2
3585,3585,715636894,0.0088068,517,34.466668464243412,False,False,2
3586,3586,715702034,0.006514,517,34.466668464243412,False,False,2
3587,3587,715801047,0.0099013,517,34.466668464243412,False,False,2
3588,3588,715884504,0.0083457,517,34.466668464243412,False,False,2
3589,3589,715957533,0.0073029,517,34.466668464243412,False,False,2
3590,3590,716046295,0.0088762,518,34.533335134387016,False,False,2
3591,3591,716131994,0.0085699,518,34.533335134387016,False,False,2
3592,3592,716220735,0.0088741,518,34.533335134387016,False,False,2
3593,3593,716284149,0.0063414,518,34.533335134387016,False,False,2
3594,3594,716376596,0.0092447,519,34.600001804530621,False,False,2
3595,3595,716462720,0.0086124,519,34.600001804530621,False,False,2
3596,3596,716547692,0.0084972,519,34.600001804530621,False,False,2
